Codi,Nom,CodiProvíncia
082248,SantMartídeCentelles,08
082251,SantMartídAlbars,08
082264,SantMartídeTous,08
082270,SantMartíSarroca,08
082286,SantMartíSesgueioles,08
082299,SantMateudeBages,08
082303,PremiàdeDalt,08
082310,SantPeredeRibes,08
082325,SantPeredeRiudebitlles,08
082331,SantPeredeTorelló,08
082346,SantPeredeVilamajor,08
082359,SantPoldeMar,08
082362,SantQuintídeMediona,08
082378,SantQuirzedeBesora,08
082384,SantQuirzedelVallès,08
082397,SantQuirzeSafaja,08
082401,SantSadurnídAnoia,08
082418,SantSadurnídOsormort,08
082423,Marganell,08
082439,SantaCecíliadeVoltregà,08
082444,SantaColomadeCervelló,08
082457,SantaColomadeGramenet,08
082460,SantaEugèniadeBerga,08
082476,SantaEulàliadeRiuprimer,08
082482,SantaEulàliadeRonçana,08
082495,SantaFedelPenedès,08
082508,SantaMargaridadeMontbui,08
082515,SantaMargaridaielsMonjos,08
082520,BarberàdelVallès,08
082536,SantaMariadeBesora,08
082541,Esquirol,l,08
082554,SantaMariadeMerlès,08
082567,SantaMariadeMartorelles,08
082573,SantaMariadeMiralles,08
082589,SantaMariadOló,08
082592,SantaMariadePalautordera,08
082606,SantaPerpètuadeMogoda,08
082613,SantaSusanna,08
082628,SantVicençdeCastellet,08
082634,SantVicençdelsHorts,08
082649,SantVicençdeMontalt,08
082652,SantVicençdeTorelló,08
082665,CerdanyoladelVallès,08
082671,Sentmenat,08
082687,Cercs,08
082690,Seva,08
082704,Sitges,08
082711,Sobremunt,08
082726,Sora,08
082732,Subirats,08
082747,Súria,08
082750,Tavèrnoles,08
082763,Tagamanent,08
082779,Talamanca,08
082785,Taradell,08
082798,Terrassa,08
082802,Tavertet,08
082819,Teià,08
082824,Tiana,08
082830,Tona,08
082845,Tordera,08
082858,Torelló,08
082861,TorredeClaramunt,la,08
082877,Torrelavit,08
082883,TorrellesdeFoix,08
082896,TorrellesdeLlobregat,08
082900,Ullastrell,08
082917,Vacarisses,08
082922,VallbonadAnoia,08
082938,Vallcebre,08
082943,Vallgorguina,08
082956,Vallirana,08
082969,Vallromanes,08
082975,Veciana,08
082981,Vic,08
082994,Vilada,08
083008,Viladecavalls,08
083015,Viladecans,08
083020,VilanovadelCamí,08
083036,VilanovadeSau,08
083041,VilobídelPenedès,08
083054,VilafrancadelPenedès,08
083067,VilalbaSasserra,08
083073,VilanovailaGeltrú,08
083089,ViveriSerrateix,08
089019,RupitiPruit,08
089024,VilanovadelVallès,08
089030,SantJuliàdeCerdanyola,08
089045,BadiadelVallès,08
089058,PalmadeCervelló,la,08
090011,Abajas,09
090032,AdradadeHaza,09
090063,AguasCándidas,09
090079,AguilardeBureba,09
090098,Albillos,09
090102,AlcocerodeMola,09
090119,AlfozdeBricia,09
090124,AlfozdeSantaGadea,09
090130,Altable,09
090145,Altos,Los,09
090161,Ameyugo,09
090177,Anguix,09
090183,ArandadeDuero,09
090196,Arandilla,09
090200,ArauzodeMiel,09
090217,ArauzodeSalce,09
090222,ArauzodeTorre,09
090238,Arcos,09
090243,ArenillasdeRiopisuerga,09
090256,Arija,09
090269,Arlanzón,09
090275,ArrayadeOca,09
090294,Atapuerca,09
090308,Ausines,Los,09
090320,AvellanosadeMuñó,09
090336,BahabóndeEsgueva,09
090341,Balbases,Los,09
090354,BañosdeValdearados,09
090367,BañuelosdeBureba,09
090373,BarbadillodeHerreros,09
090389,BarbadillodelMercado,09
090392,BarbadillodelPez,09
090413,BarriodeMuñó,09
090434,BarriosdeBureba,Los,09
090449,BarriosdeColina,09
090452,BasconcillosdelTozo,09
090465,Bascuñana,09
090471,Belbimbre,09
090487,Belorado,09
090503,Berberana,09
090510,BerlangasdeRoa,09
090525,BerzosadeBureba,09
090546,Bozoó,09
090559,Brazacorta,09
090562,Briviesca,09
090578,Bugedo,09
090584,Buniel,09
090597,Burgos,09
090601,BustodeBureba,09
090618,CabañesdeEsgueva,09
090623,CabezóndelaSierra,09
090639,Cavia,09
090644,Caleruega,09
090657,CampillodeAranda,09
090660,Campolara,09
090676,CanicosadelaSierra,09
090682,Cantabrana,09
090709,Carazo,09
090716,CarcedodeBureba,09
090721,CarcedodeBurgos,09
090737,Cardeñadijo,09
090742,Cardeñajimeno,09
090755,CardeñuelaRiopico,09
090768,Carrias,09
090774,CascajaresdeBureba,09
090780,CascajaresdelaSierra,09
090793,CastellanosdeCastro,09
090829,Castildelgado,09
090835,CastildePeones,09
090840,CastrillodelaReina,09
090853,CastrillodelaVega,09
090866,CastrillodelVal,09
090888,CastrillodeRiopisuerga,09
090905,CastrilloMotadeJudíos,09
090912,Castrojeriz,09
090933,Cayuela,09
090948,Cebrecos,09
090951,CeladadelCamino,09
090986,CerezodeRíoTirón,09
091003,CerratóndeJuarros,09
091010,Ciadoncha,09
091025,Cillaperlata,09
091031,CilleruelodeAbajo,09
091046,CilleruelodeArriba,09
091059,CiruelosdeCervera,09
091084,Cogollos,09
091097,CondadodeTreviño,09
091101,Contreras,09
091123,CoruñadelConde,09
091139,Covarrubias,09
091144,CubillodelCampo,09
091157,CubodeBureba,09
091176,CuevadeRoa,La,09
091195,CuevasdeSanClemente,09
091209,Encío,09
091221,EspinosadeCervera,09
091237,EspinosadelCamino,09
091242,EspinosadelosMonteros,09
091255,Estépar,09
091274,Fontioso,09
091280,Frandovínez,09
091293,FresnedadelaSierraTirón,09
091307,Fresneña,09
091314,FresnillodelasDueñas,09
091329,FresnodeRíoTirón,09
091335,FresnodeRodilla,09
091340,Frías,09
091353,Fuentebureba,09
091366,Fuentecén,09
091372,Fuentelcésped,09
091388,Fuentelisendo,09
091391,Fuentemolinos,09
091405,Fuentenebro,09
091412,Fuentespina,09
091433,Galbarros,09
091448,Gallega,La,09
091486,Grijalba,09
091499,Grisaleña,09
091519,GumieldeIzán,09
091524,GumieldeMercado,09
091545,Hacinas,09
091558,Haza,09
091596,Hontanas,09
091600,Hontangas,09
091622,HontoriadelaCantera,09
091638,HontoriadelPinar,09
091643,HontoriadeValdearados,09
091669,Hormazas,Las,09
091675,HornillosdelCamino,09
091681,Horra,La,09
091694,Hortigüela,09
091708,HoyalesdeRoa,09
091720,Huérmeces,09
091736,HuertadeArriba,09
091741,HuertadeRey,09
091754,Humada,09
091767,Hurones,09
091773,IbeasdeJuarros,09
091789,Ibrillos,09
091792,Iglesiarrubia,09
091806,Iglesias,09
091813,Isar,09
091828,IterodelCastillo,09
091834,JaramillodelaFuente,09
091849,JaramilloQuemado,09
091890,JuntadeTraslaloma,09
091904,JuntadeVillalbadeLosa,09
091911,JurisdiccióndeLara,09
091926,JurisdiccióndeSanZadornil,09
091947,Lerma,09
091950,LlanodeBureba,09
091963,MadrigaldelMonte,09
091979,MadrigalejodelMonte,09
091985,Mahamud,09
091998,MambrilladeCastrejón,09
092002,MambrillasdeLara,09
092019,Mamolar,09
092024,Manciles,09
092061,Mazuela,09
092083,Mecerreyes,09
092096,MedinadePomar,09
092117,MelgardeFernamental,09
092138,MerindaddeCuesta-Urria,09
092143,MerindaddeMontija,09
092156,MerindaddeSotoscueva,09
092169,MerindaddeValdeporres,09
092175,MerindaddeValdivielso,09
092181,Milagros,09
092194,MirandadeEbro,09
092208,Miraveche,09
092215,ModúbardelaEmparedada,09
092236,MonasteriodelaSierra,09
092241,MonasteriodeRodilla,09
092254,Moncalvillo,09
092267,MonterrubiodelaDemanda,09
092273,Montorio,09
092289,MoradillodeRoa,09
092292,NavadeRoa,09
092306,NavasdeBureba,09
092313,Nebreda,09
092328,Neila,09
092352,OlmedillodeRoa,09
092365,OlmillosdeMuñó,09
092387,Oña,09
092390,Oquillas,09
092411,OrbanejaRiopico,09
092426,PadilladeAbajo,09
092432,PadilladeArriba,09
092447,PadronesdeBureba,09
092463,PalaciosdelaSierra,09
092479,PalaciosdeRiopisuerga,09
092485,PalazuelosdelaSierra,09
092498,PalazuelosdeMuñó,09
092501,Pampliega,09
092518,Pancorbo,09
092539,Pardilla,09
092557,PartidodelaSierraenTobalina,09
092560,PedrosadeDuero,09
092576,PedrosadelPáramo,09
092582,PedrosadelPríncipe,09
092595,PedrosadeRíoÚrbel,09
092616,PeñarandadeDuero,09
092621,PeraldeArlanza,09
092655,Piérnigas,09
092668,PinedadelaSierra,09
092674,PinedaTrasmonte,09
092680,PinilladelosBarruecos,09
092693,PinilladelosMoros,09
092707,PinillaTrasmonte,09
092729,PozadelaSal,09
092735,PrádanosdeBureba,09
092740,Pradoluengo,09
092753,Presencio,09
092766,PuebladeArganzón,La,09
092772,Puentedura,09
092791,Quemada,09
092805,Quintanabureba,09
092812,QuintanadelPidio,09
092833,Quintanaélez,09
092870,Quintanaortuño,09
092886,Quintanapalla,09
092899,QuintanardelaSierra,09
092925,Quintanavides,09
092946,QuintanilladelaMata,09
092959,QuintanilladelCoco,09
092978,Quintanillas,Las,09
092984,QuintanillaSanGarcía,09
093018,QuintanillaVivar,09
093023,RabaneradelPinar,09
093039,Rábanos,09
093044,RabédelasCalzadas,09
093060,RebolledodelaTorre,09
093076,RedecilladelCamino,09
093082,RedecilladelCampo,09
093095,RegumieldelaSierra,09
093109,Reinoso,09
093116,Retuerta,09
093121,RevillayAhedo,La,09
093142,RevilladelCampo,09
093155,Revillarruz,09
093168,RevillaVallejera,09
093174,Rezmondo,09
093180,RiocavadodelaSierra,09
093214,Roa,09
093235,Rojas,09
093253,RoyueladeRíoFranco,09
093266,Rubena,09
093272,RublacedodeAbajo,09
093288,Rucandio,09
093291,SalasdeBureba,09
093305,SalasdelosInfantes,09
093327,SaldañadeBurgos,09
093348,SalinillasdeBureba,09
093351,SanAdriándeJuarros,09
093370,SanJuandelMonte,09
093386,SanMamésdeBurgos,09
093399,SanMartíndeRubiales,09
093403,SanMillándeLara,09
093431,SantaCecilia,09
093459,SantaCruzdelaSalceda,09
093462,SantaCruzdelValleUrbión,09
093478,SantaGadeadelCid,09
093484,SantaInés,09
093500,SantaMaríadelCampo,09
093517,SantaMaríadelInvierno,09
093522,SantaMaríadelMercadillo,09
093538,SantaMaríaRibarredonda,09
093543,SantaOlalladeBureba,09
093556,SantibáñezdeEsgueva,09
093569,SantibáñezdelVal,09
093581,SantoDomingodeSilos,09
093608,SanVicentedelValle,09
093615,SargentesdelaLora,09
093620,Sarracín,09
093636,Sasamón,09
093654,SequeradeHaza,La,09
093667,Solarana,09
093689,Sordillos,09
093692,SotillodelaRibera,09
093728,Sotragero,09
093734,Sotresgudo,09
093749,SusinosdelPáramo,09
093752,Tamarón,09
093771,Tardajos,09
093787,Tejada,09
093804,TerradillosdeEsgueva,09
093811,TinieblasdelaSierra,09
093826,Tobar,09
093847,Tordómar,09
093863,TorrecilladelMonte,09
093879,Torregalindo,09
093885,Torrelara,09
093898,Torrepadre,09
093902,Torresandino,09
093919,TórtolesdeEsgueva,09
093924,Tosantos,09
093945,Trespaderne,09
093958,TubilladelAgua,09
093961,TubilladelLago,09
093983,ÚrbeldelCastillo,09
094000,Vadocondes,09
094038,Valdeande,09
094056,Valdezate,09
094069,Valdorros,09
094075,Valmala,09
094081,VallartadeBureba,09
094094,ValledeManzanedo,09
094108,ValledeMena,09
094115,ValledeOca,09
094120,ValledeTobalina,09
094136,ValledeValdebezana,09
094141,ValledeValdelaguna,09
094154,ValledeValdelucio,09
094167,ValledeZamanzas,09
094173,Vallejera,09
094189,VallesdePalenzuela,09
094192,Valluércanes,09
094213,VidyBarrios,La,09
094228,ViddeBureba,La,09
094234,Vileña,09
094249,ViloriadeRioja,09
094252,VilviestredelPinar,09
094271,Villadiego,09
094287,VillaescusadeRoa,09
094290,VillaescusalaSombría,09
094304,Villaespasa,09
094311,VillafrancaMontesdeOca,09
094326,Villafruela,09
094332,Villagalijo,09
094347,VillagonzaloPedernales,09
094379,Villahoz,09
094385,VillalbadeDuero,09
094398,VillalbilladeBurgos,09
094402,VillalbilladeGumiel,09
094419,Villaldemiro,09
094424,Villalmanzo,09
094430,VillamayordelosMontes,09
094445,VillamayordeTreviño,09
094458,Villambistia,09
094461,Villamedianilla,09
094477,VillamieldelaSierra,09
094483,Villangómez,09
094496,VillanuevadeArgaño,09
094509,VillanuevadeCarazo,09
094516,VillanuevadeGumiel,09
094542,VillanuevadeTeba,09
094555,VillaquirándelaPuebla,09
094568,VillaquirándelosInfantes,09
094580,Villariezo,09
094607,Villasandino,09
094635,VillasurdeHerreros,09
094640,Villatuelda,09
094666,VillaverdedelMonte,09
094672,Villaverde-Mogina,09
094712,VillayernoMorquillas,09
094727,Villazopeque,09
094733,Villegas,09
094764,Villoruebo,09
094786,Vizcaínos,09
094803,Zael,09
094825,ZarzosadeRíoPisuerga,09
094831,Zazuar,09
094859,Zuñeda,09
099012,QuintanilladelAguayTordueles,09
099027,ValledeSantibáñez,09
099033,VillarcayodeMerindaddeCastillalaVieja,09
099048,ValledelasNavas,09
099051,ValledeSedano,09
099064,MerindaddeRíoUbierna,09
099070,AlfozdeQuintanadueñas,09
099086,ValledeLosa,09
100015,Abadía,10
100020,Abertura,10
100036,Acebo,10
100041,Acehúche,10
100054,Aceituna,10
100067,Ahigal,10
100073,Albalá,10
100089,Alcántara,10
100092,Alcollarín,10
100106,Alcuéscar,10
100113,Aldeacentenera,10
100128,AldeadelCano,10
100134,AldeadelObispo,La,10
100149,AldeanuevadelaVera,10
100152,AldeanuevadelCamino,10
100165,AldehueladeJerte,10
100171,Alía,10
100187,Aliseda,10
100190,Almaraz,10
100204,Almoharín,10
100211,ArroyodelaLuz,10
100226,ArroyomolinosdelaVera,10
100232,Arroyomolinos,10
100247,BañosdeMontemayor,10
100250,Barrado,10
100263,BelvísdeMonroy,10
100279,Benquerencia,10
100285,Berrocalejo,10
100298,Berzocana,10
100302,BohonaldeIbor,10
100319,Botija,10
100324,Brozas,10
100330,CabañasdelCastillo,10
100345,Cabezabellosa,10
100358,CabezueladelValle,10
100361,Cabrero,10
100377,Cáceres,10
100383,Cachorrilla,10
100396,Cadalso,10
100400,Calzadilla,10
100417,Caminomorisco,10
100422,CampillodeDeleitosa,10
100438,CampoLugar,10
100443,Cañamero,10
100456,Cañaveral,10
100469,Carbajo,10
100475,Carcaboso,10
100481,Carrascalejo,10
100494,CasardeCáceres,10
100507,CasardePalomero,10
100514,CasaresdelasHurdes,10
100529,CasasdeDonAntonio,10
100535,CasasdeDonGómez,10
100540,CasasdelCastañar,10
100553,CasasdelMonte,10
100566,CasasdeMillán,10
100572,CasasdeMiravete,10
100588,Casatejada,10
100591,CasillasdeCoria,10
100605,CastañardeIbor,10
100612,Ceclavín,10
100627,Cedillo,10
100633,Cerezo,10
100648,Cilleros,10
100651,ColladodelaVera,10
100664,ConquistadelaSierra,10
100670,Coria,10
100686,CuacosdeYuste,10
100699,Cumbre,La,10
100703,Deleitosa,10
100710,Descargamaría,10
100725,Eljas,10
100731,Escurial,10
100759,FresnedosodeIbor,10
100762,Galisteo,10
100778,Garciaz,10
100784,Garganta,La,10
100797,GargantalaOlla,10
100801,Gargantilla,10
100818,Gargüera,10
100823,GarrovillasdeAlconétar,10
100839,Garvín,10
100844,Gata,10
100857,Gordo,El,10
100860,Granja,La,10
100876,Guadalupe,10
100882,GuijodeCoria,10
100895,GuijodeGalisteo,10
100909,GuijodeGranadilla,10
100916,GuijodeSantaBárbara,10
100921,Herguijuela,10
100937,Hernán-Pérez,10
100942,HerreradeAlcántara,10
100955,Herreruela,10
100968,Hervás,10
100974,HigueradeAlbalat,10
100980,Hinojal,10
100993,Holguera,10
101007,Hoyos,10
101014,Huélaga,10
101029,Ibahernando,10
101035,Jaraicejo,10
101040,JaraízdelaVera,10
101053,JarandilladelaVera,10
101066,Jarilla,10
101072,Jerte,10
101088,Ladrillar,10
101091,Logrosán,10
101105,LosardelaVera,10
101112,MadrigaldelaVera,10
101127,Madrigalejo,10
101133,Madroñera,10
101148,Majadas,10
101151,MalpartidadeCáceres,10
101164,MalpartidadePlasencia,10
101170,Marchagaz,10
101186,MatadeAlcántara,10
101199,Membrío,10
101203,MesasdeIbor,10
101210,Miajadas,10
101225,Millanes,10
101231,Mirabel,10
101246,MohedasdeGranadilla,10
101259,Monroy,10
101262,Montánchez,10
101278,Montehermoso,10
101284,Moraleja,10
101297,Morcillo,10
101301,Navaconcejo,10
101318,NavalmoraldelaMata,10
101323,NavalvillardeIbor,10
101339,NavasdelMadroño,10
101344,Navezuelas,10
101357,Nuñomoral,10
101360,OlivadePlasencia,10
101376,Palomero,10
101382,PasaróndelaVera,10
101395,PedrosodeAcim,10
101409,PeraledadelaMata,10
101416,PeraledadeSanRomán,10
101421,PeralesdelPuerto,10
101437,Pescueza,10
101442,Pesga,La,10
101455,PiedrasAlbas,10
101468,Pinofranqueado,10
101474,Piornal,10
101480,Plasencia,10
101493,Plasenzuela,10
101506,Portaje,10
101513,Portezuelo,10
101528,PozuelodeZarzón,10
101534,PuertodeSantaCruz,10
101549,Rebollar,10
101552,Riolobos,10
101565,RobledillodeGata,10
101571,RobledillodelaVera,10
101587,RobledillodeTrujillo,10
101590,Robledollano,10
101604,Romangordo,10
101611,Ruanes,10
101626,Salorino,10
101632,SalvatierradeSantiago,10
101647,SanMartíndeTrevejo,10
101650,SantaAna,10
101663,SantaCruzdelaSierra,10
101679,SantaCruzdePaniagua,10
101685,SantaMartadeMagasca,10
101698,SantiagodeAlcántara,10
101702,SantiagodelCampo,10
101719,SantibáñezelAlto,10
101724,SantibáñezelBajo,10
101730,Saucedilla,10
101745,SeguradeToro,10
101758,Serradilla,10
101761,Serrejón,10
101777,SierradeFuentes,10
101783,Talaván,10
101796,TalaverueladelaVera,10
101800,Talayuela,10
101817,TejedadeTiétar,10
101822,Toril,10
101838,Tornavacas,10
101843,Torno,El,10
101856,TorrecilladelosÁngeles,10
101869,TorrecillasdelaTiesa,10
101875,TorredeDonMiguel,10
101881,TorredeSantaMaría,10
101894,Torrejoncillo,10
101908,TorrejónelRubio,10
101915,Torremenga,10
101920,Torremocha,10
101936,Torreorgaz,10
101941,Torrequemada,10
101954,Trujillo,10
101967,Valdastillas,10
101973,ValdecañasdeTajo,10
101989,Valdefuentes,10
101992,Valdehúncar,10
102006,ValdelacasadeTajo,10
102013,Valdemorales,10
102028,Valdeobispo,10
102034,ValenciadeAlcántara,10
102049,ValverdedelaVera,10
102052,ValverdedelFresno,10
102065,ViandardelaVera,10
102071,VilladelCampo,10
102087,VilladelRey,10
102090,Villamesías,10
102104,Villamiel,10
102111,VillanuevadelaSierra,10
102126,VillanuevadelaVera,10
102132,VillardelPedroso,10
102147,VillardePlasencia,10
102150,VillasbuenasdeGata,10
102163,ZarzadeGranadilla,10
102179,ZarzadeMontánchez,10
102185,ZarzalaMayor,10
102198,Zorita,10
109016,Rosalejo,10
109021,Vegaviana,10
109037,AlagóndelRío,10
109042,Tiétar,10
109055,PueblonuevodeMiramontes,10
110012,AlcaládelosGazules,11
110027,AlcaládelValle,11
110033,Algar,11
110048,Algeciras,11
110051,Algodonales,11
110064,ArcosdelaFrontera,11
110070,Barbate,11
110086,Barrios,Los,11
110099,Benaocaz,11
110103,Bornos,11
110110,Bosque,El,11
110125,Cádiz,11
110131,CastellardelaFrontera,11
110146,ConildelaFrontera,11
110159,ChiclanadelaFrontera,11
110162,Chipiona,11
110178,Espera,11
110184,Gastor,El,11
110197,Grazalema,11
110201,JerezdelaFrontera,11
110218,JimenadelaFrontera,11
110223,LíneadelaConcepción,La,11
110239,MedinaSidonia,11
110244,Olvera,11
110257,PaternadeRivera,11
110260,PradodelRey,11
110276,PuertodeSantaMaría,El,11
110282,PuertoReal,11
110295,PuertoSerrano,11
110309,Rota,11
110316,SanFernando,11
110321,SanlúcardeBarrameda,11
110337,SanRoque,11
110342,SetenildelasBodegas,11
110355,Tarifa,11
110368,TorreAlháquime,11
110374,Trebujena,11
110380,Ubrique,11
110393,VejerdelaFrontera,11
110407,VillaluengadelRosario,11
110414,Villamartín,11
110429,Zahara,11
119013,Benalup-CasasViejas,11
119028,SanJosédelValle,11
119034,SanMartíndelTesorillo,11
120017,AtzenetadelMaestrat,12
120022,Aín,12
120038,Albocàsser,12
120043,AlcalàdeXivert,12
120056,Alcora,l,12
120069,AlcudiadeVeo,12
120075,Alfondeguilla,12
120081,AlgimiadeAlmonacid,12
120094,Almassora,12
120108,Almedíjar,12
120115,Almenara,12
120120,Altura,12
120136,Arañuel,12
120141,AresdelMaestrat,12
120154,Argelita,12
120167,Artana,12
120173,Ayódar,12
120189,Azuébar,12
120206,Barracas,12
120213,Betxí,12
120228,Bejís,12
120249,Benafer,12
120252,Benafigos,12
120265,Benassal,12
120271,Benicarló,12
120287,Benicàssim/Benicasim,12
120290,Benlloc,12
120311,Borriol,12
120326,Borriana/Burriana,12
120332,Cabanes,12
120347,Càlig,12
120363,CanetloRoig,12
120379,CastelldeCabres,12
120385,Castellfort,12
120398,Castellnovo,12
120402,CastellódelaPlana,12
120419,CastillodeVillamalefa,12
120424,Catí,12
120430,Caudiel,12
120445,CerveradelMaestre,12
120458,Cinctorres,12
120461,Cirat,12
120483,CortesdeArenoso,12
120496,Costur,12
120509,CovesdeVinromà,les,12
120516,Culla,12
120521,Xert,12
120537,Chilches/Xilxes,12
120555,Xodos/Chodos,12
120568,Chóvar,12
120574,Eslida,12
120580,Espadilla,12
120593,Fanzara,12
120607,Figueroles,12
120614,Forcall,12
120635,FuentelaReina,12
120640,FuentesdeAyódar,12
120653,Gaibiel,12
120672,Geldo,12
120688,Herbers,12
120691,Higueras,12
120705,Jana,la,12
120712,Jérica,12
120727,Llucena/LucenadelCid,12
120733,Ludiente,12
120748,Llosa,la,12
120751,MatadeMorella,la,12
120764,Matet,12
120770,Moncofa,12
120786,Montán,12
120799,Montanejos,12
120803,Morella,12
120810,Navajas,12
120825,Nules,12
120831,OlocaudelRey,12
120846,Onda,12
120859,Orpesa/OropesadelMar,12
120878,Palanques,12
120884,Pavías,12
120897,Peníscola/Peñíscola,12
120901,PinadeMontalgrao,12
120918,PortelldeMorella,12
120923,PuebladeArenoso,12
120939,PobladeBenifassà,la,12
120944,PoblaTornesa,la,12
120957,Ribesalbes,12
120960,Rossell,12
120976,Sacañet,12
120982,Salzadella,la,12
120995,SantJordi/SanJorge,12
121009,SantMateu,12
121016,SanRafaeldelRío,12
121021,SantaMagdalenadePulpis,12
121037,Serratella,la,12
121042,Segorbe,12
121055,SierraEngarcerán,12
121068,Soneja,12
121074,SotdeFerrer,12
121080,Suera/Sueras,12
121093,Tales,12
121107,Teresa,12
121114,Tírig,12
121129,Todolella,12
121135,Toga,12
121140,Torás,12
121153,Toro,El,12
121166,TorralbadelPinar,12
121172,Torreblanca,12
121188,Torrechiva,12
121191,TorredenBesora,la,12
121205,TorredenDoménec,la,12
121212,Traiguera,12
121227,Useres,les/Useras,12
121233,Vallat,12
121248,ValldAlba,12
121251,ValldeAlmonacid,12
121264,ValldUixó,la,12
121270,Vallibona,12
121286,Vilafamés,12
121299,Vilafranca/VillafrancadelCid,12
121303,VillahermosadelRío,12
